PARTNO,ROUTECD,PARTCUSTID,TRANSCD,QTY,DATE,TIME,PART_ID,datetime,DEADLINE,FOLLOW_TYPE,BATCH_INDEX,BATCH_ID
A648130D330,SDHN,E708,4,2.0,2025-07-09,14:15:12,A648130D330,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A5382302100,SDHN,E708,4,1.0,2025-07-09,14:15:12,A5382302100,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A561170D020,SDHN,E704,4,1.0,2025-07-09,14:15:12,A561170D020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A5545002180C0,SDHN,F704,4,1.0,2025-07-09,14:15:12,A5545002180C0,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A679230D190,SDHN,F704,4,1.0,2025-07-09,14:15:12,A679230D190,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
C0447837181,SDHN,J711,4,1.0,2025-07-09,14:15:12,C0447837181,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A482580D070,SDHN,E741,4,2.0,2025-07-09,14:15:12,A482580D070,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A648190D110,SDHN,E722,4,1.0,2025-07-09,14:15:12,A648190D110,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A1603137010,SDHN,F712,4,1.0,2025-07-09,14:15:12,A1603137010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A527210D410,SDHN,E722,4,1.0,2025-07-09,14:15:12,A527210D410,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A852920D030,SDHN,E708,4,2.0,2025-07-09,14:15:12,A852920D030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
CSZ37117014,SDHN,J712,4,2.0,2025-07-09,14:15:12,CSZ37117014,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A8934846060,SDHN,F709,4,2.0,2025-07-09,14:15:12,A8934846060,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A7597833040,SDHN,F709,4,1.0,2025-07-09,14:15:12,A7597833040,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A5320806030,SDHN,E74B,4,1.0,2025-07-09,14:15:12,A5320806030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
N50SPGOMC,SDHN,F721,4,1.0,2025-07-09,14:15:12,N50SPGOMC,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A8521242130,SDHN,E704,4,1.0,2025-07-09,14:15:12,A8521242130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A1603225010,SDHN,F74D,4,1.0,2025-07-09,14:15:12,A1603225010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A1657228200,SDHN,F747,4,1.0,2025-07-09,14:15:12,A1657228200,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,386,SDHN_B386
A75533BZ060,SDHN,F718,4,1.0,2025-07-09,14:15:12,A75533BZ060,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A521270A020,SDHN,E711,4,1.0,2025-07-09,14:15:12,A521270A020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
N61AMN,SDHN,F730,4,1.0,2025-07-09,14:15:12,N61AMN,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A9030108019,SDHN,E702,4,1.0,2025-07-09,14:15:12,A9030108019,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A9046046005,SDHN,E718,4,2.0,2025-07-09,14:15:12,A9046046005,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D6787178010,SDHN,F752,4,1.0,2025-07-09,14:15:12,D6787178010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
C88359E0030,SDHN,J710,4,3.0,2025-07-09,14:15:12,C88359E0030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A9008094183,SDHN,E701,4,2.0,2025-07-09,14:15:12,A9008094183,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D8218278280,SDHN,E752,4,1.0,2025-07-09,14:15:12,D8218278280,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D4738950020,SDHN,F753,4,1.0,2025-07-09,14:15:12,D4738950020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A9004430237,SDHN,E711,4,2.0,2025-07-09,14:15:12,A9004430237,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D8521460120,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8521460120,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A5545002180C0,SDHN,F727,4,1.0,2025-07-09,14:15:12,A5545002180C0,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A121800H020,SDHN,F717,4,1.0,2025-07-09,14:15:12,A121800H020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A5611750130,SDHN,E708,4,2.0,2025-07-09,14:15:12,A5611750130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D8211433130,SDHN,E751,4,1.0,2025-07-09,14:15:12,D8211433130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A8149733020,SDHN,E723,4,1.0,2025-07-09,14:15:12,A8149733020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A9004430237,SDHN,F741,4,4.0,2025-07-09,14:15:12,A9004430237,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
D5253678010,SDHN,F753,4,1.0,2025-07-09,14:15:12,D5253678010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A531280A020,SDHN,E711,4,1.0,2025-07-09,14:15:12,A531280A020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,387,SDHN_B387
A601180D030,SDHN,F730,4,1.0,2025-07-09,14:15:12,A601180D030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
CSZ26306006,SDHN,J711,4,100.0,2025-07-09,14:15:12,CSZ26306006,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A9613643901,SDHN,F712,4,3.0,2025-07-09,14:15:12,A9613643901,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A0446658022,SDHN,E721,4,1.0,2025-07-09,14:15:12,A0446658022,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A8630042250,SDHN,F701,4,1.0,2025-07-09,14:15:12,A8630042250,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A112980T391,SDHN,F728,4,1.0,2025-07-09,14:15:12,A112980T391,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A648190D020,SDHN,E723,4,1.0,2025-07-09,14:15:12,A648190D020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A112980M050,SDHN,E723,4,1.0,2025-07-09,14:15:12,A112980M050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A5215542021,SDHN,E711,4,1.0,2025-07-09,14:15:12,A5215542021,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A9054109069,SDHN,F730,4,2.0,2025-07-09,14:15:12,A9054109069,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A9054109069,SDHN,F730,4,2.0,2025-07-09,14:15:12,A9054109069,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A7512913010,SDHN,F728,4,2.0,2025-07-09,14:15:12,A7512913010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A52116BZ280,SDHN,F709,4,1.0,2025-07-09,14:15:12,A52116BZ280,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A6011842031,SDHN,F728,4,1.0,2025-07-09,14:15:12,A6011842031,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A6819442010,SDHN,F710,4,1.0,2025-07-09,14:15:12,A6819442010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A7586730120,SDHN,F728,4,4.0,2025-07-09,14:15:12,A7586730120,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
CS900753101,SDHN,J712,4,1.0,2025-07-09,14:15:12,CS900753101,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A4749122020,SDHN,F701,4,2.0,2025-07-09,14:15:12,A4749122020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A9095001962,SDHN,F728,4,1.0,2025-07-09,14:15:12,A9095001962,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
A5382502110,SDHN,F728,4,1.0,2025-07-09,14:15:12,A5382502110,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,388,SDHN_B388
6C07C442C51,SDHN,F746,4,1.0,2025-07-09,14:15:12,6C07C442C51,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A897510D030,SDHN,F711,4,2.0,2025-07-09,14:15:12,A897510D030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A7544202560,SDHN,F728,4,1.0,2025-07-09,14:15:12,A7544202560,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A9018905074,SDHN,F728,4,2.0,2025-07-09,14:15:12,A9018905074,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A9091012202,SDHN,F74E,4,1.0,2025-07-09,14:15:12,A9091012202,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A9016240034,SDHN,F728,4,2.0,2025-07-09,14:15:12,A9016240034,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
CS171041490,SDHN,J709,4,1.0,2025-07-09,14:15:12,CS171041490,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A8191033030,SDHN,F711,4,1.0,2025-07-09,14:15:12,A8191033030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
D5212876907,SDHN,E751,4,1.0,2025-07-09,14:15:12,D5212876907,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
D8684833050,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8684833050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
D5385728030,SDHN,F753,4,4.0,2025-07-09,14:15:12,D5385728030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
G9538104035,SDHN,J710,4,2.0,2025-07-09,14:15:12,G9538104035,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
D5219753040,SDHN,F752,4,1.0,2025-07-09,14:15:12,D5219753040,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A5611530120,SDHN,E708,4,2.0,2025-07-09,14:15:12,A5611530120,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A5611530120,SDHN,E708,4,2.0,2025-07-09,14:15:12,A5611530120,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
CS163251400,SDHN,J711,4,1.0,2025-07-09,14:15:12,CS163251400,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A89070YY040,SDHN,F749,4,1.0,2025-07-09,14:15:12,A89070YY040,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A9017714005,SDHN,F727,4,2.0,2025-07-09,14:15:12,A9017714005,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A90178T0049,SDHN,F728,4,5.0,2025-07-09,14:15:12,A90178T0049,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A112980T270,SDHN,F709,4,1.0,2025-07-09,14:15:12,A112980T270,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,389,SDHN_B389
A5831312300,SDHN,F728,4,1.0,2025-07-09,14:15:12,A5831312300,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A8794548040B2,SDHN,E721,4,1.0,2025-07-09,14:15:12,A8794548040B2,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D9043001001,SDHN,E751,4,2.0,2025-07-09,14:15:12,D9043001001,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A6445933030,SDHN,F709,4,2.0,2025-07-09,14:15:12,A6445933030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A9095001919,SDHN,F728,4,2.0,2025-07-09,14:15:12,A9095001919,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A7579247010,SDHN,F728,4,4.0,2025-07-09,14:15:12,A7579247010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A1632525010,SDHN,F74D,4,1.0,2025-07-09,14:15:12,A1632525010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
CSM21201024,SDHN,J710,4,2.0,2025-07-09,14:15:12,CSM21201024,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A8994442020,SDHN,F729,4,1.0,2025-07-09,14:15:12,A8994442020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A5616530010,SDHN,E722,4,1.0,2025-07-09,14:15:12,A5616530010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A8710648200,SDHN,F711,4,1.0,2025-07-09,14:15:12,A8710648200,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
CSZ43010014,SDHN,J712,4,4.0,2025-07-09,14:15:12,CSZ43010014,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D8149660010,SDHN,F752,4,1.0,2025-07-09,14:15:12,D8149660010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A8934160060A1,SDHN,F728,4,2.0,2025-07-09,14:15:12,A8934160060A1,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D8872342070,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8872342070,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D1128536050,SDHN,F753,4,1.0,2025-07-09,14:15:12,D1128536050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A1679336030,SDHN,E722,4,1.0,2025-07-09,14:15:12,A1679336030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
G9036312024,SDHN,J711,4,1.0,2025-07-09,14:15:12,G9036312024,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D5381342030,SDHN,F753,4,1.0,2025-07-09,14:15:12,D5381342030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
A8710647130,SDHN,F719,4,1.0,2025-07-09,14:15:12,A8710647130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,390,SDHN_B390
D5385728030,SDHN,F753,4,2.0,2025-07-09,14:15:12,D5385728030,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
CS853531010,SDHN,J709,4,2.0,2025-07-09,14:15:12,CS853531010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A6819242010,SDHN,F710,4,1.0,2025-07-09,14:15:12,A6819242010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
6C8DCS00P01B,SDHN,F729,4,4.0,2025-07-09,14:15:12,6C8DCS00P01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
AG92DH42010,SDHN,E702,4,1.0,2025-07-09,14:15:12,AG92DH42010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
6C8DCS0MJ01B,SDHN,F741,4,1.0,2025-07-09,14:15:12,6C8DCS0MJ01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A879400D926,SDHN,E705,4,1.0,2025-07-09,14:15:12,A879400D926,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
6C8DCS00P01B,SDHN,F718,4,4.0,2025-07-09,14:15:12,6C8DCS00P01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A8159002E01,SDHN,F730,4,1.0,2025-07-09,14:15:12,A8159002E01,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A7702447080,SDHN,F701,4,1.0,2025-07-09,14:15:12,A7702447080,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
6C8DCS00P01B,SDHN,E704,4,3.0,2025-07-09,14:15:12,6C8DCS00P01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A0446512592,SDHN,F710,4,1.0,2025-07-09,14:15:12,A0446512592,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
V50SPGOMC,SDHN,F751,4,1.0,2025-07-09,14:15:12,V50SPGOMC,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
V50SPGOMC,SDHN,F752,4,1.0,2025-07-09,14:15:12,V50SPGOMC,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
C23304EV470,SDHN,J709,4,2.0,2025-07-09,14:15:12,C23304EV470,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A478500M010,SDHN,F743,4,1.0,2025-07-09,14:15:12,A478500M010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
6C5ADA00P01,SDHN,E702,4,1.0,2025-07-09,14:15:12,6C5ADA00P01,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A7598806090,SDHN,E718,4,1.0,2025-07-09,14:15:12,A7598806090,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
A478300M010,SDHN,F743,4,1.0,2025-07-09,14:15:12,A478300M010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
CS1222EV060,SDHN,J709,4,1.0,2025-07-09,14:15:12,CS1222EV060,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,391,SDHN_B391
C2339036760,SDHN,J710,4,1.0,2025-07-09,14:15:12,C2339036760,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
D8925726020,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8925726020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
D9034118016,SDHN,E751,4,1.0,2025-07-09,14:15:12,D9034118016,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
N50SPGOMC,SDHN,F708,4,1.0,2025-07-09,14:15:12,N50SPGOMC,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
NP738842008,SDHN,F728,4,1.0,2025-07-09,14:15:12,NP738842008,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
C23304EV550,SDHN,J712,4,2.0,2025-07-09,14:15:12,C23304EV550,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
CS1222EV011,SDHN,J710,4,1.0,2025-07-09,14:15:12,CS1222EV011,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
CS1222EV011,SDHN,J711,4,1.0,2025-07-09,14:15:12,CS1222EV011,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A8158033500,SDHN,E723,4,1.0,2025-07-09,14:15:12,A8158033500,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A8158033340,SDHN,F711,4,1.0,2025-07-09,14:15:12,A8158033340,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
6C18CS00K01B,SDHN,F744,4,1.0,2025-07-09,14:15:12,6C18CS00K01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
6C18CS00K01B,SDHN,F709,4,1.0,2025-07-09,14:15:12,6C18CS00K01B,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A8790702130,SDHN,F728,4,1.0,2025-07-09,14:15:12,A8790702130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A538950M010,SDHN,F720,4,1.0,2025-07-09,14:15:12,A538950M010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
FTWY447201090,SDHN,F749,4,1.0,2025-07-09,14:15:12,FTWY447201090,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A8521242130,SDHN,E702,4,1.0,2025-07-09,14:15:12,A8521242130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A561180D020,SDHN,E704,4,1.0,2025-07-09,14:15:12,A561180D020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
D8791548080A0,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8791548080A0,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
G1780130070,SDHN,J711,4,1.0,2025-07-09,14:15:12,G1780130070,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
A8616002C90,SDHN,E723,4,2.0,2025-07-09,14:15:12,A8616002C90,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,392,SDHN_B392
C23304EV550,SDHN,J709,4,2.0,2025-07-09,14:15:12,C23304EV550,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A238200M020,SDHN,E741,4,1.0,2025-07-09,14:15:12,A238200M020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A9091602761,SDHN,F709,4,1.0,2025-07-09,14:15:12,A9091602761,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A879100D931,SDHN,E721,4,1.0,2025-07-09,14:15:12,A879100D931,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
G3140136092,SDHN,J712,4,1.0,2025-07-09,14:15:12,G3140136092,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A87940BZ211,SDHN,E721,4,1.0,2025-07-09,14:15:12,A87940BZ211,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
N900832221TW,SDHN,J711,4,10.0,2025-07-09,14:15:12,N900832221TW,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
C62312E0012,SDHN,J709,4,1.0,2025-07-09,14:15:12,C62312E0012,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A1652374010,SDHN,F747,4,2.0,2025-07-09,14:15:12,A1652374010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
C44080E0130,SDHN,J712,4,1.0,2025-07-09,14:15:12,C44080E0130,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A8791002908,SDHN,E708,4,1.0,2025-07-09,14:15:12,A8791002908,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A1657128050,SDHN,F747,4,1.0,2025-07-09,14:15:12,A1657128050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
G1122878050,SDHN,J710,4,2.0,2025-07-09,14:15:12,G1122878050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A3516871010,SDHN,F704,4,1.0,2025-07-09,14:15:12,A3516871010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
G0447936020,SDHN,J712,4,1.0,2025-07-09,14:15:12,G0447936020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A85212F4011,SDHN,F710,4,1.0,2025-07-09,14:15:12,A85212F4011,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A6876020122,SDHN,F728,4,1.0,2025-07-09,14:15:12,A6876020122,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
G5342026060,SDHN,J790,4,1.0,2025-07-09,14:15:12,G5342026060,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
G5341026060,SDHN,J790,4,1.0,2025-07-09,14:15:12,G5341026060,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
A4860912580,SDHN,F727,4,2.0,2025-07-09,14:15:12,A4860912580,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,393,SDHN_B393
VC9ECINXL59,SDHN,E752,4,1.0,2025-07-09,14:15:12,VC9ECINXL59,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D6789678010,SDHN,E752,4,1.0,2025-07-09,14:15:12,D6789678010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
A8710658050,SDHN,F711,4,1.0,2025-07-09,14:15:12,A8710658050,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D8158048300,SDHN,E752,4,1.0,2025-07-09,14:15:12,D8158048300,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
A8607747010B1,SDHN,F701,4,1.0,2025-07-09,14:15:12,A8607747010B1,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
A9098113085,SDHN,F703,4,1.0,2025-07-09,14:15:12,A9098113085,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D8211378020,SDHN,F753,4,1.0,2025-07-09,14:15:12,D8211378020,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
A9091922419,SDHN,E719,4,1.0,2025-07-09,14:15:12,A9091922419,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D5339578010,SDHN,F753,4,1.0,2025-07-09,14:15:12,D5339578010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
A9009904117,SDHN,F720,4,1.0,2025-07-09,14:15:12,A9009904117,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D9046722014,SDHN,F752,4,5.0,2025-07-09,14:15:12,D9046722014,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
D7596678010,SDHN,E751,4,1.0,2025-07-09,14:15:12,D7596678010,2025-07-09 14:15:12,2025-07-09 17:30:00,OTHER,394,SDHN_B394
